,part,oil,sensitive,pigmentation,wrinkle,hydration,file_name,class1,class2,class3,class1_area,class2_area,class3_area,total,total_area
1613,3,-2,0,-2,0,1,01613NBC.jpg,0,0,2,0,0,288,0,0
1614,3,-2,0,-2,0,0,01614NBC.jpg,0,0,2,0,0,230,0,0
1615,2,1,0,0,0,-2,01615NBC.jpg,0,0,2,0,0,422,0,0
1616,2,2,0,0,0,-2,01616NBC.jpg,0,0,2,0,0,494,0,0
1617,0,2,1,0,-2,-2,01617NBC.jpg,0,0,3,0,0,840,0,0
1618,0,3,1,0,-2,-2,01618NBC.jpg,0,0,0,0,0,0,0,0
1619,1,2,1,-2,1,-2,01619NBC.jpg,1,0,1,272,0,380,3,816
1620,1,2,1,-2,1,-2,01620NBC.jpg,1,1,2,483,304,497,3,1449
1621,0,1,0,2,-2,-2,01621NBC.jpg,0,0,1,0,0,380,0,0
1622,0,1,0,1,-2,-2,01622NBC.jpg,0,0,1,0,0,361,0,0
1623,3,-2,0,-2,0,3,01623NBC.jpg,1,0,0,650,0,0,3,1950
1624,3,-2,0,-2,0,2,01624NBC.jpg,0,1,0,0,784,0,0,0
1625,2,1,0,2,0,-2,01625NBC.jpg,1,0,0,600,0,0,3,1800
1626,2,2,0,2,1,-2,01626NBC.jpg,0,1,3,0,1088,758,0,0
1627,0,1,0,1,-2,-2,01627NBC.jpg,0,0,1,0,0,396,0,0
1628,0,1,0,1,-2,-2,01628NBC.jpg,0,0,0,0,0,0,0,0
1629,1,2,1,-2,1,-2,01629NBC.jpg,1,0,1,414,0,462,3,1242
1630,1,2,1,-2,1,-2,01630NBC.jpg,1,1,1,500,360,323,3,1500
1631,0,1,0,1,-2,-2,01631NBC.jpg,0,0,2,0,0,511,0,0
1632,0,1,0,1,-2,-2,01632NBC.jpg,1,0,0,1443,0,0,3,4329
1633,3,-2,0,-2,0,3,01633NBC.jpg,3,0,0,1370,0,0,9,4110
1634,3,-2,0,-2,0,2,01634NBC.jpg,0,1,1,0,1156,169,0,0
1635,2,1,0,2,0,-2,01635NBC.jpg,1,0,0,672,0,0,3,2016
1636,2,2,0,2,1,-2,01636NBC.jpg,1,0,3,1120,0,519,3,3360
1637,0,1,0,2,-2,-2,01637NBC.jpg,1,0,1,400,0,288,3,1200
1638,0,1,0,1,-2,-2,01638NBC.jpg,0,0,0,0,0,0,0,0
1639,1,2,1,-2,0,-2,01639NBC.jpg,2,0,8,573,0,2081,6,1719
1640,1,2,2,-2,0,-2,01640NBC.jpg,3,2,9,2084,1749,2428,9,6252
1641,0,1,1,1,-2,-2,01641NBC.jpg,3,1,2,2232,870,672,9,6696
1642,0,1,2,0,-2,-2,01642NBC.jpg,1,2,3,418,2022,1214,3,1254
1643,3,-2,1,-2,0,2,01643NBC.jpg,1,0,2,399,0,486,3,1197
1644,3,-2,1,-2,0,1,01644NBC.jpg,1,2,0,504,807,0,3,1512
1645,2,1,1,1,1,-2,01645NBC.jpg,1,1,2,289,1221,400,3,867
1646,2,2,2,1,2,-2,01646NBC.jpg,0,2,1,0,1037,156,0,0
1647,0,1,1,1,-2,-2,01647NBC.jpg,1,0,1,899,0,195,3,2697
1648,0,1,2,1,-2,-2,01648NBC.jpg,1,2,0,1089,1485,0,3,3267
1649,1,2,1,-2,0,-2,01649NBC.jpg,1,0,8,342,0,2360,3,1026
1650,1,2,2,-2,0,-2,01650NBC.jpg,3,1,10,1798,832,2488,9,5394
1651,0,1,1,1,-2,-2,01651NBC.jpg,3,1,3,1969,1560,1176,9,5907
1652,0,1,2,0,-2,-2,01652NBC.jpg,3,2,2,1370,1842,861,9,4110
1653,3,-2,1,-2,0,2,01653NBC.jpg,2,0,0,817,0,0,6,2451
1654,3,-2,1,-2,0,1,01654NBC.jpg,2,2,0,1646,1274,0,6,4938
1655,2,1,1,1,1,-2,01655NBC.jpg,2,1,2,1081,1155,493,6,3243
1656,2,2,2,1,2,-2,01656NBC.jpg,0,2,2,0,1950,381,0,0
1657,0,1,1,1,-2,-2,01657NBC.jpg,1,0,2,1152,0,620,3,3456
1658,0,1,2,1,-2,-2,01658NBC.jpg,3,2,1,3802,1620,270,9,11406
1659,1,2,1,-2,0,-2,01659NBC.jpg,0,0,2,0,0,508,0,0
1660,1,2,1,-2,0,-2,01660NBC.jpg,1,0,4,437,0,917,3,1311
1661,0,2,1,0,-2,-2,01661NBC.jpg,0,0,5,0,0,1346,0,0
1662,0,1,1,0,-2,-2,01662NBC.jpg,0,0,9,0,0,3395,0,0
1663,3,-2,0,-2,0,2,01663NBC.jpg,1,0,0,323,0,0,3,969
1664,3,-2,0,-2,0,2,01664NBC.jpg,0,0,0,0,0,0,0,0
1665,2,2,1,0,0,-2,01665NBC.jpg,1,0,9,1054,0,1302,3,3162
1666,2,2,1,0,0,-2,01666NBC.jpg,0,0,8,0,0,1707,0,0
1667,0,2,1,0,-2,-2,01667NBC.jpg,2,0,8,1920,0,1854,6,5760
1668,0,1,1,0,-2,-2,01668NBC.jpg,0,0,12,0,0,3335,0,0
1669,1,2,1,-2,0,-2,01669NBC.jpg,0,0,5,0,0,1175,0,0
1670,1,2,1,-2,0,-2,01670NBC.jpg,1,0,5,399,0,1293,3,1197
1671,0,2,1,0,-2,-2,01671NBC.jpg,0,0,8,0,0,2050,0,0
1672,0,1,1,0,-2,-2,01672NBC.jpg,0,0,8,0,0,1904,0,0
1673,3,-2,0,-2,0,2,01673NBC.jpg,1,0,0,288,0,0,3,864
1674,3,-2,0,-2,0,2,01674NBC.jpg,0,0,0,0,0,0,0,0
1675,2,2,1,0,0,-2,01675NBC.jpg,1,0,9,396,0,1644,3,1188
1676,2,2,1,0,0,-2,01676NBC.jpg,0,0,9,0,0,1523,0,0
1677,0,2,1,0,-2,-2,01677NBC.jpg,1,0,9,783,0,2060,3,2349
1678,0,1,1,0,-2,-2,01678NBC.jpg,1,0,10,324,0,2423,3,972
1679,1,2,1,-2,0,-2,01679NBC.jpg,0,1,12,0,400,2390,0,0
1680,1,2,1,-2,0,-2,01680NBC.jpg,1,1,9,342,324,1718,3,1026
1681,0,2,1,2,-2,-2,01681NBC.jpg,1,0,4,342,0,1132,3,1026
1682,0,2,1,2,-2,-2,01682NBC.jpg,2,0,3,895,0,820,6,2685
1683,3,-2,1,-2,0,3,01683NBC.jpg,1,2,2,418,807,436,3,1254
1684,3,-2,0,-2,0,3,01684NBC.jpg,1,0,2,272,0,532,3,816
1685,2,2,0,2,2,-2,01685NBC.jpg,1,0,7,210,0,1433,3,630
1686,2,2,0,2,2,-2,01686NBC.jpg,1,0,2,288,0,434,3,864
1687,0,2,2,1,-2,-2,01687NBC.jpg,2,1,4,2052,812,1241,6,6156
1688,0,2,1,1,-2,-2,01688NBC.jpg,2,0,4,1659,0,1250,6,4977
1689,1,2,1,-2,0,-2,01689NBC.jpg,0,0,9,0,0,2349,0,0
1690,1,2,1,-2,0,-2,01690NBC.jpg,0,1,8,0,441,1519,0,0
1691,0,2,1,2,-2,-2,01691NBC.jpg,1,0,2,323,0,435,3,969
1692,0,2,1,2,-2,-2,01692NBC.jpg,3,0,7,1464,0,1790,9,4392
1693,3,-2,1,-2,0,3,01693NBC.jpg,0,1,2,0,440,377,0,0
1694,3,-2,0,-2,0,3,01694NBC.jpg,1,0,2,420,0,396,3,1260
1695,2,2,0,2,2,-2,01695NBC.jpg,1,0,4,323,0,842,3,969
1696,2,2,0,2,2,-2,01696NBC.jpg,1,0,3,255,0,673,3,765
1697,0,2,2,1,-2,-2,01697NBC.jpg,3,1,0,2856,1023,0,9,8568
1698,0,2,1,1,-2,-2,01698NBC.jpg,2,0,8,2119,0,2374,6,6357
1699,1,2,1,-2,0,-2,01699NBC.jpg,0,0,2,0,0,351,0,0
1700,1,1,1,-2,0,-2,01700NBC.jpg,0,0,1,0,0,255,0,0
1701,0,2,1,1,-2,-2,01701NBC.jpg,0,1,2,0,1591,684,0,0
1702,0,1,0,1,-2,-2,01702NBC.jpg,1,0,2,1147,0,524,3,3441
1703,3,-2,1,-2,0,0,01703NBC.jpg,1,1,2,440,1365,378,3,1320
1704,3,-2,1,-2,0,0,01704NBC.jpg,2,0,1,1153,0,225,6,3459
1705,2,2,1,1,0,-2,01705NBC.jpg,0,0,4,0,0,666,0,0
1706,2,2,1,1,0,-2,01706NBC.jpg,0,0,2,0,0,300,0,0
1707,0,2,0,1,-2,-2,01707NBC.jpg,1,1,0,812,952,0,3,2436
1708,0,1,1,1,-2,-2,01708NBC.jpg,1,0,0,754,0,0,3,2262
1709,1,2,1,-2,0,-2,01709NBC.jpg,0,0,3,0,0,658,0,0
1710,1,1,1,-2,0,-2,01710NBC.jpg,0,0,1,0,0,196,0,0
1711,0,2,1,1,-2,-2,01711NBC.jpg,0,1,2,0,2064,778,0,0
1712,0,1,0,1,-2,-2,01712NBC.jpg,1,0,3,825,0,908,3,2475
1713,3,-2,1,-2,0,1,01713NBC.jpg,1,1,0,600,1672,0,3,1800
1714,3,-2,1,-2,0,0,01714NBC.jpg,2,0,0,1332,0,0,6,3996
1715,2,2,1,1,0,-2,01715NBC.jpg,0,0,3,0,0,690,0,0
1716,2,2,1,1,0,-2,01716NBC.jpg,0,0,1,0,0,210,0,0
1717,0,2,0,1,-2,-2,01717NBC.jpg,1,1,1,780,1116,288,3,2340
1718,0,1,1,1,-2,-2,01718NBC.jpg,1,0,1,483,0,240,3,1449
1719,1,1,0,-2,2,-2,01719NBC.jpg,0,0,0,0,0,0,0,0
1720,1,2,1,-2,2,-2,01720NBC.jpg,0,1,0,0,380,0,0,0
1721,0,2,0,2,-2,-2,01721NBC.jpg,0,0,0,0,0,0,0,0
1722,0,1,0,2,-2,-2,01722NBC.jpg,0,0,0,0,0,0,0,0
1723,3,-2,0,-2,2,2,01723NBC.jpg,0,0,0,0,0,0,0,0
1724,3,-2,0,-2,2,1,01724NBC.jpg,0,0,0,0,0,0,0,0
1725,2,1,0,1,3,-2,01725NBC.jpg,0,0,1,0,0,156,0,0
1726,2,2,0,1,3,-2,01726NBC.jpg,0,0,0,0,0,0,0,0
1727,0,1,0,1,-2,-2,01727NBC.jpg,0,0,1,0,0,255,0,0
1728,0,1,0,1,-2,-2,01728NBC.jpg,0,0,0,0,0,0,0,0
1729,1,1,0,-2,2,-2,01729NBC.jpg,0,0,0,0,0,0,0,0
1730,1,2,1,-2,2,-2,01730NBC.jpg,0,0,1,0,0,272,0,0
1731,0,1,0,1,-2,-2,01731NBC.jpg,0,0,1,0,0,210,0,0
1732,0,1,0,1,-2,-2,01732NBC.jpg,0,0,0,0,0,0,0,0
1733,3,-2,0,-2,2,2,01733NBC.jpg,0,0,0,0,0,0,0,0
1734,3,-2,0,-2,2,1,01734NBC.jpg,0,0,0,0,0,0,0,0
1735,2,1,0,1,3,-2,01735NBC.jpg,0,0,1,0,0,156,0,0
1736,2,2,0,1,3,-2,01736NBC.jpg,0,0,0,0,0,0,0,0
1737,0,2,0,2,-2,-2,01737NBC.jpg,0,0,0,0,0,0,0,0
1738,0,1,0,2,-2,-2,01738NBC.jpg,0,0,0,0,0,0,0,0
1739,1,1,0,-2,1,-2,01739NBC.jpg,0,0,0,0,0,0,0,0
1740,1,2,1,-2,0,-2,01740NBC.jpg,0,0,3,0,0,546,0,0
1741,0,1,0,0,-2,-2,01741NBC.jpg,0,0,1,0,0,270,0,0
1742,0,1,0,0,-2,-2,01742NBC.jpg,1,0,2,360,0,437,3,1080
1743,3,-2,0,-2,0,4,01743NBC.jpg,0,0,0,0,0,0,0,0
1744,3,-2,0,-2,0,4,01744NBC.jpg,0,0,0,0,0,0,0,0
1745,2,1,0,0,0,-2,01745NBC.jpg,0,0,0,0,0,0,0,0
1746,2,2,0,0,0,-2,01746NBC.jpg,1,0,1,728,0,256,3,2184
1747,0,1,0,0,-2,-2,01747NBC.jpg,0,0,1,0,0,210,0,0
1748,0,1,0,0,-2,-2,01748NBC.jpg,1,0,1,725,0,340,3,2175
1749,1,1,0,-2,1,-2,01749NBC.jpg,0,0,1,0,0,195,0,0
1750,1,2,1,-2,0,-2,01750NBC.jpg,0,0,4,0,0,986,0,0
1751,0,1,0,0,-2,-2,01751NBC.jpg,0,0,1,0,0,340,0,0
1752,0,1,0,0,-2,-2,01752NBC.jpg,1,0,2,744,0,449,3,2232
1753,3,-2,0,-2,0,4,01753NBC.jpg,0,0,0,0,0,0,0,0
1754,3,-2,0,-2,0,4,01754NBC.jpg,0,0,0,0,0,0,0,0
1755,2,1,0,0,0,-2,01755NBC.jpg,0,0,1,0,0,168,0,0
1756,2,2,0,0,0,-2,01756NBC.jpg,1,0,1,690,0,195,3,2070
1757,0,1,0,0,-2,-2,01757NBC.jpg,0,0,1,0,0,255,0,0
1758,0,1,0,0,-2,-2,01758NBC.jpg,1,0,2,1023,0,570,3,3069
1759,1,1,0,-2,0,-2,01759NBC.jpg,0,0,0,0,0,0,0,0
1760,1,2,1,-2,0,-2,01760NBC.jpg,0,0,3,0,0,560,0,0
1761,0,2,0,1,-2,-2,01761NBC.jpg,0,0,0,0,0,0,0,0
1762,0,3,0,1,-2,-2,01762NBC.jpg,0,0,1,0,0,272,0,0
1763,3,-2,0,-2,0,1,01763NBC.jpg,0,0,0,0,0,0,0,0
1764,3,-2,0,-2,1,1,01764NBC.jpg,0,0,3,0,0,408,0,0
1765,2,2,1,1,1,-2,01765NBC.jpg,0,0,4,0,0,695,0,0
1766,2,3,1,1,1,-2,01766NBC.jpg,0,0,3,0,0,556,0,0
1767,0,1,1,1,-2,-2,01767NBC.jpg,1,0,0,1023,0,0,3,3069
1768,0,3,1,1,-2,-2,01768NBC.jpg,1,0,1,1440,0,360,3,4320
1769,1,1,0,-2,0,-2,01769NBC.jpg,0,0,1,0,0,240,0,0
1770,1,2,1,-2,0,-2,01770NBC.jpg,0,0,2,0,0,324,0,0
1771,0,2,0,1,-2,-2,01771NBC.jpg,0,0,1,0,0,440,0,0
1772,0,3,0,1,-2,-2,01772NBC.jpg,0,0,3,0,0,952,0,0
1773,3,-2,0,-2,0,1,01773NBC.jpg,0,0,0,0,0,0,0,0
1774,3,-2,0,-2,1,1,01774NBC.jpg,0,0,2,0,0,364,0,0
1775,2,2,1,1,1,-2,01775NBC.jpg,0,0,3,0,0,537,0,0
1776,2,3,1,1,1,-2,01776NBC.jpg,0,0,2,0,0,338,0,0
1777,0,1,1,1,-2,-2,01777NBC.jpg,1,1,0,1560,756,0,3,4680
1778,0,3,1,1,-2,-2,01778NBC.jpg,1,0,2,2068,0,648,3,6204
1779,1,2,1,-2,0,-2,01779NBC.jpg,0,0,3,0,0,782,0,0
1780,1,2,1,-2,0,-2,01780NBC.jpg,0,0,2,0,0,264,0,0
1781,0,2,1,0,-2,-2,01781NBC.jpg,1,0,2,1672,0,350,3,5016
1782,0,2,1,0,-2,-2,01782NBC.jpg,1,0,1,1292,0,324,3,3876
1783,3,-2,1,-2,0,2,01783NBC.jpg,1,0,0,812,0,0,3,2436
1784,3,-2,1,-2,0,3,01784NBC.jpg,1,0,1,529,0,169,3,1587
1785,2,2,1,1,0,-2,01785NBC.jpg,1,0,0,960,0,0,3,2880
1786,2,2,1,1,0,-2,01786NBC.jpg,1,0,0,812,0,0,3,2436
1787,0,2,0,1,-2,-2,01787NBC.jpg,0,0,0,0,0,0,0,0
1788,0,2,0,1,-2,-2,01788NBC.jpg,0,0,1,0,0,323,0,0
1789,1,2,1,-2,0,-2,01789NBC.jpg,0,0,3,0,0,660,0,0
1790,1,2,1,-2,0,-2,01790NBC.jpg,0,0,0,0,0,0,0,0
1791,0,2,1,0,-2,-2,01791NBC.jpg,1,0,1,1517,0,323,3,4551
1792,0,2,1,0,-2,-2,01792NBC.jpg,1,0,2,961,0,480,3,2883
1793,3,-2,1,-2,0,2,01793NBC.jpg,1,0,1,961,0,168,3,2883
1794,3,-2,1,-2,0,3,01794NBC.jpg,1,0,1,600,0,100,3,1800
1795,2,2,1,1,0,-2,01795NBC.jpg,1,0,0,784,0,0,3,2352
1796,2,2,1,1,0,-2,01796NBC.jpg,1,0,0,675,0,0,3,2025
1797,0,2,0,1,-2,-2,01797NBC.jpg,0,0,0,0,0,0,0,0
1798,0,2,0,1,-2,-2,01798NBC.jpg,0,0,1,0,0,272,0,0
1799,1,2,0,-2,1,-2,01799NBC.jpg,0,0,1,0,0,552,0,0
1800,1,2,0,-2,1,-2,01800NBC.jpg,0,0,2,0,0,642,0,0
1801,0,2,0,0,-2,-2,01801NBC.jpg,0,0,1,0,0,288,0,0
1802,0,2,0,0,-2,-2,01802NBC.jpg,0,0,0,0,0,0,0,0
1803,3,-2,0,-2,2,2,01803NBC.jpg,0,0,1,0,0,224,0,0
1804,3,-2,0,-2,2,1,01804NBC.jpg,1,0,0,783,0,0,3,2349
1805,2,2,1,0,2,-2,01805NBC.jpg,0,0,2,0,0,399,0,0
1806,2,2,1,0,2,-2,01806NBC.jpg,0,0,1,0,0,240,0,0
1807,0,2,0,0,-2,-2,01807NBC.jpg,0,0,1,0,0,320,0,0
1808,0,2,1,0,-2,-2,01808NBC.jpg,1,0,0,1122,0,0,3,3366
1809,1,2,0,-2,1,-2,01809NBC.jpg,0,0,1,0,0,342,0,0
1810,1,2,0,-2,1,-2,01810NBC.jpg,0,0,1,0,0,289,0,0
1811,0,2,0,0,-2,-2,01811NBC.jpg,0,0,1,0,0,256,0,0
1812,0,2,0,0,-2,-2,01812NBC.jpg,1,0,0,1102,0,0,3,3306
1813,3,-2,0,-2,2,2,01813NBC.jpg,0,0,0,0,0,0,0,0
1814,3,-2,0,-2,2,1,01814NBC.jpg,1,0,0,675,0,0,3,2025
1815,2,2,1,0,2,-2,01815NBC.jpg,0,0,5,0,0,1015,0,0
1816,2,2,0,0,2,-2,01816NBC.jpg,0,0,0,0,0,0,0,0
1817,0,2,0,0,-2,-2,01817NBC.jpg,0,0,0,0,0,0,0,0
1818,0,1,0,0,-2,-2,01818NBC.jpg,0,0,0,0,0,0,0,0
1819,1,2,1,-2,0,-2,01819NBC.jpg,0,0,4,0,0,937,0,0
1820,1,3,1,-2,0,-2,01820NBC.jpg,0,0,1,0,0,255,0,0
1821,0,1,0,3,-2,-2,01821NBC.jpg,0,0,2,0,0,648,0,0
1822,0,1,0,3,-2,-2,01822NBC.jpg,0,0,1,0,0,306,0,0
1823,3,-2,0,-2,0,2,01823NBC.jpg,0,0,0,0,0,0,0,0
1824,3,-2,0,-2,0,2,01824NBC.jpg,0,0,1,0,0,143,0,0
1825,2,2,0,3,0,-2,01825NBC.jpg,0,0,4,0,0,629,0,0
1826,2,2,1,3,1,-2,01826NBC.jpg,0,0,4,0,0,779,0,0
1827,0,2,1,2,-2,-2,01827NBC.jpg,0,0,2,0,0,560,0,0
1828,0,2,1,2,-2,-2,01828NBC.jpg,0,0,1,0,0,378,0,0
1829,1,2,1,-2,0,-2,01829NBC.jpg,0,0,4,0,0,910,0,0
1830,1,3,1,-2,0,-2,01830NBC.jpg,0,0,1,0,0,342,0,0
1831,0,1,0,3,-2,-2,01831NBC.jpg,0,0,1,0,0,324,0,0
1832,0,1,0,3,-2,-2,01832NBC.jpg,0,0,3,0,0,888,0,0
1833,3,-2,0,-2,0,2,01833NBC.jpg,0,0,0,0,0,0,0,0
1834,3,-2,0,-2,0,2,01834NBC.jpg,0,0,0,0,0,0,0,0
1835,2,2,0,3,0,-2,01835NBC.jpg,0,0,0,0,0,0,0,0
1836,2,2,1,3,1,-2,01836NBC.jpg,0,0,5,0,0,1050,0,0
1837,0,2,1,3,-2,-2,01837NBC.jpg,0,0,1,0,0,272,0,0
1838,0,2,1,3,-2,-2,01838NBC.jpg,0,0,2,0,0,506,0,0
1839,1,1,0,-2,2,-2,01839NBC.jpg,1,0,1,272,0,208,3,816
1840,1,1,0,-2,2,-2,01840NBC.jpg,0,0,1,0,0,270,0,0
1841,0,1,1,1,-2,-2,01841NBC.jpg,0,0,2,0,0,510,0,0
1842,0,1,1,1,-2,-2,01842NBC.jpg,0,0,1,0,0,272,0,0
1843,3,-2,1,-2,1,0,01843NBC.jpg,0,0,1,0,0,180,0,0
1844,3,-2,1,-2,2,0,01844NBC.jpg,1,0,1,624,0,231,3,1872
1845,2,1,1,1,2,-2,01845NBC.jpg,0,0,3,0,0,630,0,0
1846,2,1,1,1,2,-2,01846NBC.jpg,2,0,1,766,0,182,6,2298
1847,0,1,1,1,-2,-2,01847NBC.jpg,0,0,4,0,0,1094,0,0
1848,0,1,1,1,-2,-2,01848NBC.jpg,1,0,6,324,0,1855,3,972
1849,1,1,0,-2,2,-2,01849NBC.jpg,0,0,3,0,0,657,0,0
1850,1,1,0,-2,2,-2,01850NBC.jpg,0,0,2,0,0,464,0,0
1851,0,1,1,1,-2,-2,01851NBC.jpg,0,0,1,0,0,323,0,0
1852,0,1,1,1,-2,-2,01852NBC.jpg,0,0,1,0,0,225,0,0
1853,3,-2,1,-2,1,0,01853NBC.jpg,0,0,2,0,0,406,0,0
1854,3,-2,1,-2,2,0,01854NBC.jpg,0,0,0,0,0,0,0,0
1855,2,1,1,1,2,-2,01855NBC.jpg,0,0,5,0,0,1065,0,0
1856,2,1,1,1,2,-2,01856NBC.jpg,2,0,0,902,0,0,6,2706
1857,0,1,1,1,-2,-2,01857NBC.jpg,0,0,1,0,0,418,0,0
1858,0,1,1,1,-2,-2,01858NBC.jpg,1,0,2,775,0,420,3,2325
1859,1,2,0,-2,1,-2,01859NBC.jpg,0,0,0,0,0,0,0,0
1860,1,2,0,-2,1,-2,01860NBC.jpg,0,0,1,0,0,156,0,0
1861,0,2,2,0,-2,-2,01861NBC.jpg,0,0,2,0,0,538,0,0
1862,0,2,2,0,-2,-2,01862NBC.jpg,0,0,0,0,0,0,0,0
1863,3,-2,0,-2,1,1,01863NBC.jpg,0,0,0,0,0,0,0,0
1864,3,-2,0,-2,1,3,01864NBC.jpg,0,0,1,0,0,210,0,0
1865,2,2,1,0,1,-2,01865NBC.jpg,0,0,1,0,0,323,0,0
1866,2,2,1,0,1,-2,01866NBC.jpg,0,0,1,0,0,380,0,0
1867,0,2,2,0,-2,-2,01867NBC.jpg,0,0,2,0,0,646,0,0
1868,0,2,1,0,-2,-2,01868NBC.jpg,0,0,0,0,0,0,0,0
1869,1,2,0,-2,1,-2,01869NBC.jpg,0,0,1,0,0,143,0,0
1870,1,2,0,-2,1,-2,01870NBC.jpg,0,0,1,0,0,156,0,0
1871,0,1,0,0,-2,-2,01871NBC.jpg,0,0,0,0,0,0,0,0
1872,0,2,0,0,-2,-2,01872NBC.jpg,0,0,2,0,0,688,0,0
1873,3,-2,0,-2,1,1,01873NBC.jpg,0,0,0,0,0,0,0,0
1874,3,-2,0,-2,1,3,01874NBC.jpg,0,0,2,0,0,350,0,0
1875,2,1,0,0,1,-2,01875NBC.jpg,0,0,1,0,0,169,0,0
1876,2,2,1,0,1,-2,01876NBC.jpg,0,0,0,0,0,0,0,0
1877,0,1,1,0,-2,-2,01877NBC.jpg,0,0,2,0,0,949,0,0
1878,0,2,1,0,-2,-2,01878NBC.jpg,0,0,0,0,0,0,0,0
1879,1,1,0,-2,0,-2,01879NBC.jpg,0,0,1,0,0,224,0,0
1880,1,1,0,-2,0,-2,01880NBC.jpg,0,0,1,0,0,225,0,0
1881,0,1,0,1,-2,-2,01881NBC.jpg,0,0,1,0,0,342,0,0
1882,0,1,0,1,-2,-2,01882NBC.jpg,0,0,1,0,0,255,0,0
1883,3,-2,0,-2,1,3,01883NBC.jpg,0,0,0,0,0,0,0,0
1884,3,-2,0,-2,1,3,01884NBC.jpg,0,0,0,0,0,0,0,0
1885,2,1,0,1,2,-2,01885NBC.jpg,1,0,0,1840,0,0,3,5520
1886,2,1,1,1,1,-2,01886NBC.jpg,1,0,0,900,0,0,3,2700
1887,0,1,1,1,-2,-2,01887NBC.jpg,1,0,0,1554,0,0,3,4662
1888,0,1,1,1,-2,-2,01888NBC.jpg,1,0,0,1520,0,0,3,4560
1889,1,1,0,-2,0,-2,01889NBC.jpg,0,0,0,0,0,0,0,0
1890,1,1,0,-2,0,-2,01890NBC.jpg,0,0,0,0,0,0,0,0
1891,0,1,1,1,-2,-2,01891NBC.jpg,1,0,0,1517,0,0,3,4551
1892,0,1,1,1,-2,-2,01892NBC.jpg,1,0,0,1845,0,0,3,5535
1893,3,-2,0,-2,1,3,01893NBC.jpg,0,0,0,0,0,0,0,0
1894,3,-2,0,-2,1,3,01894NBC.jpg,0,0,1,0,0,225,0,0
1895,2,1,0,1,2,-2,01895NBC.jpg,1,0,0,900,0,0,3,2700
1896,2,1,1,1,1,-2,01896NBC.jpg,1,0,0,858,0,0,3,2574
1897,0,1,0,1,-2,-2,01897NBC.jpg,0,0,0,0,0,0,0,0
1898,0,1,0,1,-2,-2,01898NBC.jpg,0,0,0,0,0,0,0,0
1899,1,4,0,-2,1,-2,01899NBC.jpg,0,0,0,0,0,0,0,0
1900,1,3,0,-2,1,-2,01900NBC.jpg,0,0,0,0,0,0,0,0
1901,0,3,0,1,-2,-2,01901NBC.jpg,0,0,0,0,0,0,0,0
1902,0,2,0,1,-2,-2,01902NBC.jpg,0,0,0,0,0,0,0,0
1903,3,-2,0,-2,1,3,01903NBC.jpg,0,0,0,0,0,0,0,0
1904,3,-2,0,-2,1,3,01904NBC.jpg,0,0,0,0,0,0,0,0
1905,2,3,1,0,3,-2,01905NBC.jpg,1,0,1,288,0,224,3,864
1906,2,3,1,0,3,-2,01906NBC.jpg,1,0,0,342,0,0,3,1026
1907,0,2,1,0,-2,-2,01907NBC.jpg,1,0,0,324,0,0,3,972
1908,0,2,0,0,-2,-2,01908NBC.jpg,1,0,0,256,0,0,3,768
1909,1,3,0,-2,1,-2,01909NBC.jpg,0,0,0,0,0,0,0,0
1910,1,3,0,-2,1,-2,01910NBC.jpg,0,0,0,0,0,0,0,0
1911,0,2,0,1,-2,-2,01911NBC.jpg,0,0,0,0,0,0,0,0
1912,0,2,0,1,-2,-2,01912NBC.jpg,0,0,0,0,0,0,0,0
1913,3,-2,0,-2,1,3,01913NBC.jpg,0,0,0,0,0,0,0,0
1914,3,-2,0,-2,1,3,01914NBC.jpg,0,0,0,0,0,0,0,0
1915,2,2,1,0,3,-2,01915NBC.jpg,1,0,1,323,0,306,3,969
1916,2,2,1,0,3,-2,01916NBC.jpg,1,0,0,506,0,0,3,1518
1917,0,2,1,0,-2,-2,01917NBC.jpg,1,0,0,360,0,0,3,1080
1918,0,2,0,0,-2,-2,01918NBC.jpg,1,0,0,506,0,0,3,1518
1919,1,1,1,-2,1,-2,01919NBC.jpg,1,0,4,552,0,860,3,1656
1920,1,2,1,-2,1,-2,01920NBC.jpg,1,0,1,928,0,169,3,2784
1921,0,2,0,4,-2,-2,01921NBC.jpg,0,0,2,0,0,836,0,0
1922,0,2,0,4,-2,-2,01922NBC.jpg,0,0,1,0,0,418,0,0
1923,3,-2,0,-2,0,2,01923NBC.jpg,0,0,0,0,0,0,0,0
1924,3,-2,0,-2,0,2,01924NBC.jpg,0,0,1,0,0,180,0,0
1925,2,1,0,2,2,-2,01925NBC.jpg,0,0,0,0,0,0,0,0
1926,2,2,1,4,2,-2,01926NBC.jpg,0,1,2,0,744,363,0,0
1927,0,2,0,3,-2,-2,01927NBC.jpg,0,0,3,0,0,1243,0,0
1928,0,2,1,4,-2,-2,01928NBC.jpg,2,1,0,544,750,0,6,1632
1929,1,2,1,-2,1,-2,01929NBC.jpg,1,0,1,783,0,156,3,2349
1930,1,2,1,-2,-1,-2,01930NBC.jpg,1,0,0,600,0,0,3,1800
1931,0,2,0,4,-2,-2,01931NBC.jpg,0,0,1,0,0,378,0,0
1932,0,2,0,4,-2,-2,01932NBC.jpg,0,0,0,0,0,0,0,0
1933,3,-2,0,-2,0,1,01933NBC.jpg,0,0,0,0,0,0,0,0
